strike,call_symbol,put_symbol,call_oi,put_oi,call_volume,put_volume,call_iv,put_iv,call_bid,put_bid,call_ask,put_ask,call_last,put_last,call_gex,put_gex,total_gex,volume,probability
110,,NVDA260722P00110000,0,7,0,12,0,3.8750003125,0,0,0,0.01,0,0.01,0,-207,-207,12,5.99
115,,NVDA260722P00115000,0,3,0,1,0,3.6250009375000003,0,0,0,0.01,0,0.67,0,-86,-86,1,5.46
125,,NVDA260722P00125000,0,10,0,0,0,3.1250021875,0,0,0,0.01,0,0.01,0,-262,-262,0,4.29
130,NVDA260722C00130000,NVDA260722P00130000,17,8,35,7,4.007817490234375,2.93750265625,81.2,0,83.1,0.01,81.48,0.01,971,-457,514,42,10.38
135,,NVDA260722P00135000,0,138,0,96,0,2.750003125,0,0,0,0.01,0,0.01,0,-3966,-3966,96,4.14
140,,NVDA260722P00140000,0,25,0,27,0,2.50000375,0,0,0,0.01,0,0.04,0,-657,-657,27,3.44
145,,NVDA260722P00145000,0,126,0,100,0,2.3125042187499996,0,0,0,0.01,0,0.01,0,-3436,-3436,100,3.3
150,NVDA260722C00150000,NVDA260722P00150000,45,207,36,1,4.501957497558593,2.1250046874999997,59.65,0,63.35,0.01,61.22,0.01,6254,-28768,-22514,37,24.1
155,NVDA260722C00155000,NVDA260722P00155000,78,499,19,420,4.0781299023437505,1.9375003125,54.45,0,58.25,0.01,53.15,0.02,11511,-73639,-62128,439,23.23
160,NVDA260722C00160000,NVDA260722P00160000,56,853,26,48,3.253908115234375,1.75000125,51.95,0,53.4,0.01,52.73,0.02,7388,-112531,-105143,74,17.28
162.5,,NVDA260722P00162500,0,522,0,459,0,1.6875015625,0,0,0,0.01,0,0.01,0,-17887,-17887,459,3.03
165,NVDA260722C00165000,NVDA260722P00165000,153,186,101,66,2.7753936865234374,1.5625021874999998,46.9,0,48.1,0.01,47.52,0.01,19978,-24287,-4309,167,14.82
167.5,,NVDA260722P00167500,0,465,0,2,0,1.5000025,0,0,0,0.01,0,0.01,0,-16539,-16539,2,2.79
170,NVDA260722C00170000,NVDA260722P00170000,248,10226,93,1,2.4726600683593754,1.3750031249999999,42.25,0,42.7,0.01,42.48,0.01,35465,-1462370,-1426905,94,14.4
172.5,NVDA260722C00172500,NVDA260722P00172500,289,614,82,414,2.3867227832031244,1.3125034374999998,39.4,0,40.65,0.01,39.05,0.01,46722,-99264,-52542,496,15.65
175,NVDA260722C00175000,NVDA260722P00175000,135,1291,48,1501,2.150395249023437,1.21875390625,36.6,0,38.25,0.01,37.61,0.01,21524,-205831,-184307,1549,14.06
177.5,NVDA260722C00177500,NVDA260722P00177500,114,1036,72,20,2.2382856542968748,1.125004375,34.5,0,35.85,0.01,35.2,0.01,23378,-212456,-189078,92,18.05
180,NVDA260722C00180000,NVDA260722P00180000,144,1135,39,310,1.9785157324218752,1.0625046875000002,32.4,0,32.65,0.01,29.87,0.01,29853,-235299,-205446,349,16.5
182.5,NVDA260722C00182500,NVDA260722P00182500,174,1603,66,15,2.3046917382812495,0.9687503125,29.1,0,32.4,0.01,27.37,0.01,54158,-498937,-444779,81,26.66
185,NVDA260722C00185000,NVDA260722P00185000,186,2063,10,299,2.172856130371094,0.9062509375,26.7,0,29.9,0.01,25.11,0.01,66015,-732202,-666187,309,28.6
187.5,NVDA260722C00187500,NVDA260722P00187500,437,3480,5,422,2.003911240234375,0.8125018749999999,24.05,0,27.5,0.01,25.93,0.01,172909,-1376938,-1204029,427,29.16
190,NVDA260722C00190000,NVDA260722P00190000,575,5191,744,1317,1.505861845703125,0.73437765625,22.25,0,23,0.01,19.93,0.01,203855,-1840371,-1636516,2061,20.79
192.5,NVDA260722C00192500,NVDA260722P00192500,651,3665,2380,3860,1.41015919921875,0.6562534375000001,20,0,20.4,0.01,20.11,0.01,282053,-1587903,-1305850,6240,23.43
195,NVDA260722C00195000,NVDA260722P00195000,1758,16372,3161,5458,1.123051259765625,0.57812921875,17.25,0,17.65,0.01,17.82,0.01,775092,-7218324,-6443232,8619,19.63
197.5,NVDA260722C00197500,NVDA260722P00197500,617,4389,564,2396,1.0048877880859375,0.500005,14.8,0,15.15,0.01,15.12,0.01,344453,-2450250,-2105797,2960,21.99
200,NVDA260722C00200000,NVDA260722P00200000,726,14747,1872,12532,0.86914193359375,0.48828636718750007,12.25,0.01,12.7,0.02,12.6,0.01,570281,-11583935,-11013654,14404,27.91
202.5,NVDA260722C00202500,NVDA260722P00202500,3254,10141,3260,39491,0.7412135253906249,0.398443515625,9.55,0.01,10.45,0.02,9.95,0.01,3501132,-10911180,-7410048,42751,32.09
205,NVDA260722C00205000,NVDA260722P00205000,19314,25505,34810,155490,0.6269568554687501,0.33789724609375,7.4,0.03,7.75,0.04,7.5,0.03,32262866,-42604557,-10341691,190300,42.18
207.5,NVDA260722C00207500,NVDA260722P00207500,24332,10121,236878,100679,0.5112353564453125,0.28321029296874994,5.1,0.09,5.3,0.1,5.22,0.1,68945647,-28678238,40267409,337557,58.91
210,NVDA260722C00210000,NVDA260722P00210000,36733,7893,319792,61348,0.39893179199218753,0.23780059082031246,2.89,0.32,2.96,0.33,2.93,0.33,186744126,-40126627,146617499,381140,84.72
212.5,NVDA260722C00212500,NVDA260722P00212500,22282,1012,183042,40440,0.32520206054687495,0.198250205078125,1.19,1.11,1.22,1.13,1.21,1.11,160579014,-7293150,153285864,223482,98.73
215,NVDA260722C00215000,NVDA260722P00215000,16715,885,126892,6429,0.3110420458984374,0.000010000000000000003,0.36,2.73,0.38,2.79,0.37,2.8,46959054,-2486315,44472739,133321,22.87
217.5,NVDA260722C00217500,NVDA260722P00217500,6067,35,35513,1438,0.33301448242187504,0.000010000000000000003,0.11,4.9,0.12,5.3,0.11,4.99,878407,-5067,873340,36951,1.26
220,NVDA260722C00220000,NVDA260722P00220000,5515,3,19228,864,0.37500625,0.000010000000000000003,0.04,7.4,0.05,7.7,0.05,7.65,37040,-20,37020,20092,0.07
222.5,NVDA260722C00222500,NVDA260722P00222500,2221,0,4852,278,0.4335994140625,0.000010000000000000003,0.02,9.3,0.03,10.45,0.03,10.13,1528,0,1528,5130,0.01
225,NVDA260722C00225000,NVDA260722P00225000,2105,0,1418,36,0.49219257812500006,0.000010000000000000003,0.01,12.65,0.02,12.95,0.02,12.52,209,0,209,1454,0
227.5,NVDA260722C00227500,NVDA260722P00227500,739,0,155,10,0.523442265625,1.0312548437500002,0,14.15,0.01,16,0.01,20.99,364271,0,364271,165,20.06
230,NVDA260722C00230000,NVDA260722P00230000,1440,0,31,2,0.5625043750000001,1.1181684716796876,0,16.7,0.01,18.45,0.01,22.83,512086,0,512086,33,15.64
232.5,NVDA260722C00232500,NVDA260722P00232500,255,0,123,2,0.6250037500000001,1.0488328808593752,0,19.25,0.01,20.7,0.01,25.28,51391,0,51391,125,8.83
235,NVDA260722C00235000,NVDA260722P00235000,274,0,3,458,0.6875031250000001,1.3007847460937496,0,21.75,0.01,23.4,0.01,27.57,60355,0,60355,461,11.46
240,NVDA260722C00240000,,378,0,5,0,0.8125018749999999,0,0,0,0.01,0,0.01,0,7251,0,7251,5,0.82
245,NVDA260722C00245000,NVDA260722P00245000,273,0,1,42,0.937500625,1.69140779296875,0,31.7,0.01,33.4,0.01,38.56,30887,0,30887,43,7.78
250,NVDA260722C00250000,,278,0,64,0,1.0625046875000002,0,0,0,0.01,0,0.01,0,2806,0,2806,64,0.56
255,NVDA260722C00255000,,96,0,11,0,1.15625421875,0,0,0,0.01,0,0.01,0,584,0,584,11,0.37
260,NVDA260722C00260000,NVDA260722P00260000,13,0,1,18,1.2812535937499998,2.3095745385742186,0,46.65,0.01,48.5,0.01,53.49,763,0,763,19,5.52
265,NVDA260722C00265000,,1,0,0,0,1.3750031249999999,0,0,0,0.01,0,0.01,0,3,0,3,0,0.24
270,NVDA260722C00270000,,224,0,0,0,1.5000025,0,0,0,0.01,0,0.02,0,665,0,665,0,0.23
275,NVDA260722C00275000,,86,0,0,0,1.5937520312499998,0,0,0,0.01,0,0.03,0,183,0,183,0,0.18
280,NVDA260722C00280000,,3,0,1,0,1.6875015625,0,0,0,0.01,0,0.02,0,5,0,5,1,0.14
300,NVDA260722C00300000,,1,0,1,0,2.0625048437499998,0,0,0,0.01,0,0.01,0,1,0,1,1,0.06
350,NVDA260722C00350000,,2,0,2,0,2.8750028125,0,0,0,0.01,0,0.01,0,0,0,0,2,0.01
